50,54,1
50,43,1
50,19,1
50,15,1
47,51,1
47,31,1
47,29,1
47,16,1
47,10,1
47,5,1
46,43,1
46,42,1
46,37,1
46,32,1
46,32,1
46,31,1
46,29,1
46,29,1
46,29,1
46,16,1
46,16,1
46,16,1
46,12,1
46,9,1
46,9,1
49,58,1
49,45,1
49,36,1
49,31,1
49,31,1
49,12,1
49,8,1
49,6,1
49,1,1
49,1,1
45,46,1
45,43,1
45,42,1
45,39,1
45,39,1
45,34,1
45,32,1
45,20,1
45,19,1
45,19,1
45,19,1
45,18,1
45,5,1
43,54,1
43,47,1
43,18,1
43,4,1
42,42,1
42,42,1
42,38,1
42,38,1
42,32,1
42,29,1
42,27,1
42,16,1
41,49,1
41,49,1
41,45,1
41,42,1
41,39,1
41,32,1
41,32,1
41,31,1
41,31,1
41,31,1
41,31,1
41,29,1
41,28,1
41,26,1
41,25,1
41,24,1
41,23,1
41,23,1
41,20,1
41,19,1
41,17,1
41,6,1
41,4,1
44,55,1
44,55,1
44,55,1
44,50,1
44,50,1
44,46,1
44,44,1
44,43,1
44,43,1
44,42,1
44,41,1
44,37,1
44,37,1
44,36,1
44,36,1
44,34,1
44,32,1
44,31,1
44,31,1
44,27,1
44,26,1
44,26,1
44,22,1
44,13,1
44,13,1
44,12,1
44,7,1
44,5,1
40,59,1
40,56,1
40,55,1
40,53,1
40,53,1
40,45,1
40,45,1
40,44,1
40,43,1
40,43,1
40,42,1
40,37,1
40,36,1
40,36,1
40,35,1
40,34,1
40,32,1
40,28,1
40,28,1
40,28,1
40,26,1
40,25,1
40,24,1
40,23,1
40,22,1
40,19,1
40,17,1
40,15,1
40,11,1
40,10,1
40,9,1
40,9,1
40,8,1
40,6,1
40,6,1
40,5,1
40,4,1
38,59,1
38,59,1
38,55,1
38,52,1
38,50,1
38,50,1
38,48,1
38,41,1
38,39,1
38,38,1
38,37,1
38,35,1
38,35,1
38,26,1
38,23,1
38,17,1
38,12,1
38,7,1
38,6,1
38,3,1
38,2,1
37,57,1
37,56,1
37,45,1
37,44,1
37,43,1
37,17,1
37,16,1
36,56,1
36,55,1
36,55,1
36,52,1
36,49,1
36,49,1
36,48,1
36,47,1
36,47,1
36,47,1
36,44,1
36,44,1
36,43,1
36,43,1
36,42,1
36,41,1
36,39,1
36,39,1
36,39,1
36,38,1
36,36,1
36,36,1
36,36,1
36,34,1
36,34,1
36,34,1
36,32,1
36,32,1
36,31,1
36,31,1
36,29,1
36,26,1
36,25,1
36,22,1
36,21,1
36,21,1
36,20,1
36,19,1
36,18,1
36,18,1
36,17,1
36,17,1
36,16,1
36,16,1
36,12,1
36,10,1
36,9,1
36,8,1
36,6,1
36,5,1
36,5,1
36,4,1
36,1,1
36,1,1
39,58,1
39,54,1
39,54,1
39,54,1
39,54,1
39,52,1
39,52,1
39,49,1
39,49,1
39,48,1
39,48,1
39,48,1
39,48,1
39,47,1
39,46,1
39,45,1
39,44,1
39,44,1
39,43,1
39,43,1
39,43,1
39,42,1
39,42,1
39,41,1
39,41,1
39,39,1
39,39,1
39,39,1
39,39,1
39,39,1
39,39,1
39,38,1
39,38,1
39,36,1
39,35,1
39,35,1
39,34,1
39,33,1
39,33,1
39,32,1
39,31,1
39,31,1
39,31,1
39,29,1
39,29,1
39,28,1
39,25,1
39,23,1
39,22,1
39,21,1
39,20,1
39,20,1
39,20,1
39,20,1
39,20,1
39,19,1
39,19,1
39,18,1
39,17,1
39,16,1
39,16,1
39,15,1
39,12,1
39,12,1
39,11,1
39,11,1
39,11,1
39,10,1
39,10,1
39,7,1
39,7,1
39,7,1
39,3,1
39,3,1
39,2,1
39,1,1
39,1,1
35,59,1
35,56,1
35,55,1
35,55,1
35,54,1
35,52,1
35,51,1
35,50,1
35,49,1
35,47,1
35,46,1
35,46,1
35,45,1
35,44,1
35,44,1
35,41,1
35,41,1
35,41,1
35,40,1
35,39,1
35,39,1
35,38,1
35,36,1
35,35,1
35,33,1
35,32,1
35,32,1
35,32,1
35,30,1
35,30,1
35,28,1
35,27,1
35,27,1
35,27,1
35,26,1
35,25,1
35,24,1
35,23,1
35,21,1
35,20,1
35,20,1
35,20,1
35,19,1
35,19,1
35,17,1
35,16,1
35,16,1
35,16,1
35,15,1
35,12,1
35,12,1
35,12,1
35,10,1
35,8,1
35,8,1
35,7,1
35,6,1
35,5,1
35,3,1
35,2,1
33,59,1
33,59,1
33,58,1
33,56,1
33,56,1
33,55,1
33,55,1
33,54,1
33,54,1
33,54,1
33,54,1
33,54,1
33,51,1
33,50,1
33,49,1
33,48,1
33,48,1
33,47,1
33,46,1
33,46,1
33,46,1
33,44,1
33,41,1
33,40,1
33,40,1
33,38,1
33,36,1
33,35,1
33,35,1
33,35,1
33,35,1
33,34,1
33,34,1
